settlement_id,settlement_name,ward_code,ward_name,lga_name,gps_visit_status,gps_confidence_status,etally_report_status,etally_row_count,reported_doses_all_linked,reported_doses_plausible_only,dose_quality_flag,reconciliation_class,discrepancy_flag,explanatory_notes,created_at
S02381,Wangowa,W038,Sashasa,Katsuma,unvisited,review,reported,1,3.0,3.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02382,Adrisa,W038,Sashasa,Katsuma,unvisited,review,reported,1,4.0,4.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02383,Agduyi,W038,Sashasa,Katsuma,unvisited,review,reported,1,95.0,95.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02384,Uzbatu,W038,Sashasa,Katsuma,unvisited,review,reported,1,61.0,61.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02385,Dashatu,W038,Sashasa,Katsuma,unvisited,review,reported,1,26.0,26.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02386,Zakoma,W038,Sashasa,Katsuma,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S02387,Wamani-Yamma,W038,Sashasa,Katsuma,unvisited,review,reported,1,12.0,12.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02388,Jitsija,W038,Sashasa,Katsuma,unvisited,review,reported,1,17.0,17.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02389,Watide,W038,Sashasa,Katsuma,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S02390,Nulatu,W038,Sashasa,Katsuma,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S02391,Uzbeja,W038,Sashasa,Katsuma,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S02392,Olsadu,W038,Sashasa,Katsuma,unvisited,review,reported,1,35.0,35.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02393,Umrawo,W038,Sashasa,Katsuma,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S02394,Domama,W038,Sashasa,Katsuma,unvisited,review,reported,1,34.0,34.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02395,Tabata,W038,Sashasa,Katsuma,unvisited,review,reported,1,110.0,110.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02396,Adluta,W038,Sashasa,Katsuma,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S02397,Dalani-Gabas,W038,Sashasa,Katsuma,unvisited,review,reported,1,22.0,22.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02398,Hazawa,W038,Sashasa,Katsuma,unvisited,review,reported,1,11.0,11.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02399,Ibshata-Kudu,W038,Sashasa,Katsuma,unvisited,review,reported,1,33.0,33.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02400,Haduri,W038,Sashasa,Katsuma,unvisited,review,reported,1,82.0,82.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02401,Uzkoshi,W038,Sashasa,Katsuma,visited,high,reported,1,27.0,0.0,True,GPS visited / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S02402,Mangodu,W038,Sashasa,Katsuma,unvisited,review,reported,1,7.0,7.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02403,Agjima-Kudu,W038,Sashasa,Katsuma,unvisited,review,reported,1,11.0,11.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02404,Fawashi,W038,Sashasa,Katsuma,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S02405,Sanawo,W038,Sashasa,Katsuma,unvisited,review,reported,1,48.0,48.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02406,Kabako-Sabo,W038, Sashasa ,Katsuma,unvisited,review,reported,1,26.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02407,Zajishi,W038,Sashasa,Katsuma,unvisited,review,reported,1,48.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02408,Nurishi,W038,Sashasa,Katsuma,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S02409,Rirawo,W038, Sashasa ,Katsuma,unvisited,review,reported,1,120.0,120.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02410,Makofa,W038,Sashasa,Katsuma,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S02411,Riyoja,W038,Sashasa,Katsuma,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S02412,Fanale,W038,Sashasa,Katsuma,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S02413,Jidede,W038,Sashasa,Katsuma,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S02414,Nuberu-Yamma,W038,Sashasa,Katsuma,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S02415,Jikoja-Tudun,W038,Sashasa,Katsuma,unvisited,review,reported,1,8.0,8.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02416,Yedeja,W038,Sashasa,Katsuma,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S02417,Ritsiru,W038,Sashasa,Katsuma,visited,high,reported,1,158.0,158.0,False,GPS visited / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S02418,Ektiyi,W038,Sashasa,Katsuma,unvisited,review,reported,1,14.0,14.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02419,Mazako,W038,Sashasa,Katsuma,unvisited,review,reported,1,38.0,38.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02420,Oldetu,W038,Sashasa,Katsuma,unvisited,review,reported,1,20.0,20.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02421,Sawatu,W038,Sashasa,Katsuma,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S02422,Ibjifa,W038,Sashasa,Katsuma,unvisited,review,reported,1,98.0,98.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02423,Yezawa,W038,Sashasa,Katsuma,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S02424,Katiyi,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,47.0,47.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02425,Fajifa,W039,Nungoni-Arewa,Ilela,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S02426,Kasayi,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,10.0,10.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02427,Sazana,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,11.0,11.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02428,Kudumi-Kofar,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,176.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02429,Nunani,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,137.0,137.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02430,Satiba,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,4.0,4.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02431,Guduyi,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,24.0,24.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02432,Nujina,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,96.0,96.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02433,Warifa-Sabo,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,23.0,23.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02434,Kuridu,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,26.0,26.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02435,Uzwade,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,29.0,29.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02436,Ibberi-Yamma,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,10.0,10.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02437,Lowale,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,50.0,50.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02438,Wasawo-Sabo,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,43.0,43.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02439,Sashadu,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,13.0,13.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02440,Dakosa,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,56.0,56.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02441,Enjina,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,56.0,56.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02442,Watsitu,W039,Nungoni-Arewa,Ilela,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S02443,Guzade,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,72.0,72.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02444,Okrani,W039,Nungoni-Arewa,Ilela,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S02445,Risawa-Yamma,W039,Nungoni-Arewa,Ilela,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S02446,Agzashi,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,28.0,28.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02447,Sazata,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,144.0,144.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02448,Umtsifa-Kofar,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,81.0,81.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02449,Uzsayi,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,14.0,14.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02450,Sudule,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,90.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02451,Wajidu,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,32.0,32.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02452,Kushawa,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,4.0,4.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02453,Hanana,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,17.0,17.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02454,Mashatu,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,19.0,19.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02455,Agsashi,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,21.0,21.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02456,Wazawo,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,19.0,19.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02457,Takoma,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,25.0,25.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02458,Nuzayi,W039,NUNGONI-AREWA,Ilela,unvisited,review,reported,1,37.0,37.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02459,Enyota,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,24.0,24.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02460,Umnadu,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,15.0,15.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02461,Agyoshi,W039, Nungoni-Arewa ,Ilela,unvisited,review,reported,1,34.0,34.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02462,Dowadu-Kudu,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,51.0,51.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02463,Waduni,W039,Nungoni-Arewa,Ilela,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S02464,Dosharu-Kofar,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,47.0,47.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02465,Kasafa,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,50.0,50.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02466,Tadeko,W039, Nungoni-Arewa ,Ilela,unvisited,review,reported,1,50.0,50.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02467,Agriwo,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,78.0,78.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02468,Umbetu-Sabo,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,19.0,19.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02469,Guwari,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,9.0,9.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02470,Ringodu-Yamma,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,10.0,10.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02471,Enyole,W039,Nungoni-Arewa,Ilela,unvisited,review,reported,1,25.0,25.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02472,Uzmaja,W040,Gujiri,Ilela,unvisited,review,reported,1,12.0,12.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02473,Adride-Tudun,W040,Gujiri,Ilela,unvisited,review,reported,1,6.0,6.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02474,Ibbale,W040,GUJIRI,Ilela,visited,high,reported,1,49.0,49.0,False,GPS visited / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S02475,Haluko,W040,Gujiri,Ilela,unvisited,review,reported,1,42.0,42.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02476,Olrale,W040,Gujiri,Ilela,unvisited,review,reported,1,76.0,76.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02477,Lodefa-Tsakiya,W040,Gujiri,Ilela,unvisited,review,reported,1,73.0,73.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02478,Darako,W040,Gujiri,Ilela,unvisited,review,reported,1,17.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02479,Irngodu,W040,Gujiri,Ilela,unvisited,review,reported,1,37.0,37.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02480,Rikodu,W040,Gujiri,Ilela,ambiguous,ambiguous,reported,1,81.0,81.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S02481,Dakoko,W040,Gujiri,Ilela,unvisited,review,reported,1,17.0,17.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02482,Zashata,W040,Gujiri,Ilela,unvisited,review,reported,1,41.0,41.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02483,Eklami-Gabas,W040,Gujiri,Ilela,unvisited,review,reported,1,99.0,99.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02484,Bazako,W040,Gujiri,Ilela,unvisited,review,reported,1,29.0,29.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02485,Enyode,W040,GUJIRI,Ilela,unvisited,review,reported,1,15.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02486,Dakofa-Yamma,W040,Gujiri,Ilela,unvisited,review,reported,1,41.0,41.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02487,Okkoba,W040,Gujiri,Ilela,unvisited,review,reported,1,34.0,34.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02488,Agzayi-Gabas,W040,Gujiri,Ilela,unvisited,review,reported,1,55.0,55.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02489,Dotisa,W040,Gujiri,Ilela,unvisited,review,reported,1,50.0,50.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02490,Sujidu-Yamma,W040,Gujiri,Ilela,unvisited,review,reported,1,14.0,14.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02491,Zadefa-Kudu,W040,Gujiri,Ilela,unvisited,review,reported,1,71.0,71.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02492,Sawaru,W040,Gujiri,Ilela,unvisited,review,reported,1,43.0,43.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02493,Guyosa,W040,Gujiri,Ilela,unvisited,review,reported,1,68.0,68.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02494,Domale,W040,Gujiri,Ilela,unvisited,review,reported,1,28.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02495,Sakodu,W040,Gujiri,Ilela,unvisited,review,reported,1,96.0,96.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02496,Dadushi,W040, Gujiri ,Ilela,visited,high,reported,1,11.0,11.0,False,GPS visited / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S02497,Watsiko,W040,Gujiri,Ilela,unvisited,review,reported,1,32.0,32.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02498,Bidude-Kudu,W040,Gujiri,Ilela,unvisited,review,reported,1,19.0,19.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02499,Babako,W040,Gujiri,Ilela,unvisited,review,reported,1,61.0,61.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02500,Okduri-Tudun,W040,Gujiri,Ilela,unvisited,review,reported,1,114.0,114.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02501,Sangota-Kofar,W040,Gujiri,Ilela,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S02502,Sasami,W040,Gujiri,Ilela,unvisited,review,reported,1,26.0,26.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02503,Harashi,W040,Gujiri,Ilela,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S02504,Dolade-Tudun,W040,Gujiri,Ilela,visited,high,reported,1,9.0,9.0,False,GPS visited / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S02505,Ekngotu-Kudu,W040,Gujiri,Ilela,unvisited,review,reported,1,97.0,97.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02506,Ekrishi-Tudun,W040,Gujiri,Ilela,unvisited,review,reported,1,33.0,33.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02507,Uzjita,W040, Gujiri ,Ilela,unvisited,review,reported,1,62.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02508,Sutishi,W040,Gujiri,Ilela,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S02509,Sarayi,W040,Gujiri,Ilela,unvisited,review,reported,1,92.0,92.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S02510,Adlude,W040,Gujiri,Ilela,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
