settlement_id,gps_visit_status,missed_indicator,x_32632,y_32632,analysis_scenario,weights_specification,neighbour_count,local_moran_i,quadrant,raw_permutation_p_value,fdr_adjusted_p_value,raw_significant,fdr_adjusted_significant,spatial_lag,local_cluster_raw,local_cluster_fdr
S00777,unvisited,1,330249.43163016613,1212362.3368691984,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.64,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00778,unvisited,1,329640.23990456306,1211270.542648981,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.045233615201603246,4,0.996,0.9973893010542756,False,False,0.875,Not significant,Not significant
S00779,unvisited,1,328353.8268913181,1213212.4884083983,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.662,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00780,visited,0,329928.51483779796,1210750.1760735693,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.9996096799375472,2,0.047,0.9032180685358256,True,False,1.0,Low-High outlier,Not significant
S00781,unvisited,1,304877.6803702561,1207237.718076024,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.657,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00782,unvisited,1,326483.63947408425,1211778.8032271503,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.657,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00783,unvisited,1,323170.55051984335,1211204.308840502,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.662,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00784,unvisited,1,305480.30241778505,1206829.9481009222,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.045233615201603274,4,0.843,0.9645981308411214,False,False,0.875,Not significant,Not significant
S00785,unvisited,1,326697.1976270688,1212211.6126403902,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.659,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00786,unvisited,1,327196.10288210365,1211306.723080901,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.04523361520160325,4,0.956,0.9973893010542756,False,False,0.875,Not significant,Not significant
S00787,unvisited,1,328246.379467548,1210171.99263517,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.647,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00788,unvisited,1,335133.1717403333,1217442.998629027,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.666,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00789,unvisited,1,345188.58858913014,1210818.4140049594,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.665,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00790,ambiguous,1,337735.3009124659,1217532.2124648336,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.045233615201603274,4,0.829,0.9645981308411214,False,False,0.875,Not significant,Not significant
S00791,unvisited,1,349500.1939876998,1193925.2673360957,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.045233615201603246,4,0.992,0.9973893010542756,False,False,0.875,Not significant,Not significant
S00792,unvisited,1,343691.59862816776,1210941.9475942245,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.045233615201603274,4,0.846,0.9645981308411214,False,False,0.875,Not significant,Not significant
S00793,unvisited,1,336337.17123307416,1218049.9563144022,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.634,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00794,unvisited,1,335231.5397642422,1216968.212172333,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.645,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00795,unvisited,1,339222.2722999476,1213883.0324013806,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.1815730530210239,4,0.14,0.9032180685358256,False,False,0.75,Not significant,Not significant
S00796,unvisited,1,335189.4364965863,1219632.777501903,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.635,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00797,ambiguous,1,340168.0929102462,1207671.6326314185,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.646,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00798,unvisited,1,336053.64332168945,1219018.7586886731,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.652,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00799,visited,0,339543.8044391206,1217103.442204,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.9996096799375472,2,0.052,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00800,unvisited,1,339617.8011504286,1199370.10166873,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.67,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00801,unvisited,1,335122.00144773966,1217525.1268148178,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.663,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00802,visited,0,341742.5270363855,1212741.0731935753,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.9996096799375472,2,0.041,0.9032180685358256,True,False,1.0,Low-High outlier,Not significant
S00803,unvisited,1,343864.97156314575,1212584.601965148,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.045233615201603274,4,0.843,0.9645981308411214,False,False,0.875,Not significant,Not significant
S00804,ambiguous,1,340466.057518665,1212256.0353190317,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.045233615201603274,4,0.809,0.9645981308411214,False,False,0.875,Not significant,Not significant
S00805,unvisited,1,341227.0965225239,1213349.5670859658,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.045233615201603274,4,0.81,0.9645981308411214,False,False,0.875,Not significant,Not significant
S00806,unvisited,1,335885.9919923185,1219209.51445427,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.658,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00807,unvisited,1,333879.1487193965,1217303.99040409,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.625,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00808,unvisited,1,340011.8145509496,1212971.2100910216,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.045233615201603274,4,0.808,0.9645981308411214,False,False,0.875,Not significant,Not significant
S00809,unvisited,1,347131.8858341292,1196694.6542203964,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.658,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00810,unvisited,1,342297.9187472579,1211914.8376645134,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.045233615201603274,4,0.834,0.9645981308411214,False,False,0.875,Not significant,Not significant
S00811,ambiguous,1,344783.81202732783,1210621.340962267,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.665,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00812,unvisited,1,336531.3697546008,1216913.922203058,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.641,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00813,unvisited,1,345896.4950310632,1209227.7107005685,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.67,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00814,unvisited,1,337385.98764888546,1216263.5000060226,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.04523361520160325,4,0.956,0.9973893010542756,False,False,0.875,Not significant,Not significant
S00815,unvisited,1,335524.56025081314,1218478.3230155674,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.659,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00816,unvisited,1,336178.4030690306,1215886.9136302238,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.655,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00817,unvisited,1,342138.0785329601,1211516.2070813435,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.045233615201603274,4,0.836,0.9645981308411214,False,False,0.875,Not significant,Not significant
S00818,unvisited,1,341310.67182997125,1210122.7891175104,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.045233615201603274,4,0.82,0.9645981308411214,False,False,0.875,Not significant,Not significant
S00819,unvisited,1,342727.66534485307,1212053.1400880665,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.045233615201603274,4,0.836,0.9645981308411214,False,False,0.875,Not significant,Not significant
S00820,unvisited,1,343208.4737342729,1201153.7377024095,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.654,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00821,ambiguous,1,339599.2860335099,1219149.7342623943,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.045233615201603274,4,0.816,0.9645981308411214,False,False,0.875,Not significant,Not significant
S00822,unvisited,1,338600.4498361923,1211348.9718794238,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.045233615201603274,4,0.826,0.9645981308411214,False,False,0.875,Not significant,Not significant
S00823,ambiguous,1,335428.91137345426,1219970.810074733,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.64,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00824,ambiguous,1,336946.9660694095,1217442.4405329952,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.644,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00825,unvisited,1,334248.51414257905,1215768.962148564,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.646,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00826,unvisited,1,322761.81084332603,1196904.1954040204,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.648,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00827,unvisited,1,329108.9859604402,1191323.9520716232,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.31791249084044443,4,0.108,0.9032180685358256,False,False,0.625,Not significant,Not significant
S00828,ambiguous,1,328897.58268815296,1194639.5839367274,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.1815730530210239,4,0.128,0.9032180685358256,False,False,0.75,Not significant,Not significant
S00829,unvisited,1,329146.98914864956,1199348.8815540005,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.631,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00830,unvisited,1,328263.75266628,1191678.9093913045,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.31791249084044443,4,0.092,0.9032180685358256,False,False,0.625,Not significant,Not significant
S00831,visited,0,328052.064330874,1193178.219105257,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,1.992212749968991,3,0.008,0.6987272727272728,True,False,0.75,Low-Low visited cluster,Not significant
S00832,unvisited,1,328084.7884192603,1194522.9690009516,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.1815730530210239,4,0.12,0.9032180685358256,False,False,0.75,Not significant,Not significant
S00833,unvisited,1,327639.7080460274,1205558.0997882797,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.642,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00834,unvisited,1,327967.4178815924,1201695.164387255,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.656,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00835,unvisited,1,325703.5467412176,1192514.6438746934,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.3179124908404444,4,0.103,0.9032180685358256,False,False,0.625,Not significant,Not significant
S00836,unvisited,1,323199.8864076369,1197607.1419921147,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.67,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00837,unvisited,1,334509.00432210596,1194145.438640443,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.65,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00838,unvisited,1,327538.80409845535,1190582.4970452057,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.18157305302102383,4,0.224,0.9032180685358256,False,False,0.75,Not significant,Not significant
S00839,unvisited,1,326474.1860687897,1205404.1328507436,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.643,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00840,unvisited,1,325083.4712947266,1202935.9306403047,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.651,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00841,unvisited,1,326402.72290104826,1205243.7875238094,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.645,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00842,unvisited,1,324569.40730902646,1202421.4174560716,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.686,0.9059443298969073,False,False,1.0,Not significant,Not significant
S00843,unvisited,1,326405.64020602946,1201937.7891278923,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.641,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00844,visited,0,327942.1316916079,1193173.5856126074,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,1.992212749968991,3,0.011,0.6987272727272728,True,False,0.75,Low-Low visited cluster,Not significant
S00845,unvisited,1,328069.83758864435,1195591.2163511277,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.18157305302102383,4,0.201,0.9032180685358256,False,False,0.75,Not significant,Not significant
S00846,unvisited,1,326590.3374221659,1194908.8725357202,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.1815730530210239,4,0.103,0.9032180685358256,False,False,0.75,Not significant,Not significant
S00847,unvisited,1,327748.1894856865,1206110.8157474066,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.66,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00848,unvisited,1,327223.35929035686,1196168.0007913958,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.18157305302102383,4,0.209,0.9032180685358256,False,False,0.75,Not significant,Not significant
S00849,unvisited,1,328756.6011742277,1190210.13486754,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.04523361520160325,4,0.954,0.9973893010542756,False,False,0.875,Not significant,Not significant
S00850,unvisited,1,324856.412226691,1192391.308367626,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.31791249084044443,4,0.102,0.9032180685358256,False,False,0.625,Not significant,Not significant
S00851,unvisited,1,327424.8955301505,1205537.981493007,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.645,0.9032180685358256,False,False,1.0,Not significant,Not significant
